,AUD,BDT,BND,BRL,CAD,CHF,CNY,CZK,DKK,EGP,EUR,GBP,HKD,IDR,ILS,INR,JPY,KES,KHR,KRW,KWD,LAK,LKR,MYR,NOK,NPR,NZD,PHP,PKR,RSD,RUB,SAR,SEK,SGD,THB,USD,VND,ZAR
2012-10-14,877.25,10.485,699.23,418.47,872.99,913.66,136.05,44.147,147.6,140.12,1105.3,1370.6,110.16,8.9121,221.34,16.264,1088.5,10.015,21.19,76.833,3036.8,10.675,6.6481,279.36,149.22,10.083,699.77,20.591,8.9331,9.6651,27.453,227.73,127.42,699.31,27.868,854.0,4.0933,98.072
2012-10-15,871.7,10.473,697.38,417.17,869.7,910.64,136.1,44.193,148.12,139.73,1100.8,1368.3,110.04,8.8924,221.95,16.152,1088.3,10.0,21.148,76.695,3032.6,10.656,6.6327,278.26,149.39,10.064,694.23,20.542,8.9245,9.8704,27.441,227.46,127.37,697.41,27.749,853.0,4.087,97.668
2012-10-16,875.37,10.466,698.24,418.01,868.68,914.65,136.04,44.232,147.96,139.65,1105.8,1370.8,110.05,8.8993,222.65,16.126,1082.1,10.017,21.132,77.045,3033.6,10.663,6.6372,278.94,149.22,10.07,694.94,20.567,8.9413,9.9197,27.449,227.46,127.51,698.26,27.794,853.0,4.0868,97.153
2012-10-17,878.89,10.454,699.31,418.53,864.01,922.78,136.02,44.53,148.52,139.64,1116.4,1374.0,109.92,8.8982,222.9,16.162,1080.8,10.017,21.117,77.156,3032.4,10.658,6.6229,279.89,149.85,10.048,697.19,20.672,8.9355,9.9567,27.544,227.19,128.4,699.31,27.834,852.0,4.0818,97.239
2012-10-18,882.83,10.477,690.89,418.4,869.65,921.94,136.07,45.026,149.56,139.42,1115.3,1373.4,109.78,8.8887,224.16,16.134,1075.6,10.001,21.193,77.062,3032.7,10.646,6.6106,280.9,150.83,10.07,698.8,20.675,8.911,9.9932,27.647,226.93,129.05,699.46,27.788,851.0,4.0901,98.307
2012-10-19,882.32,10.448,697.74,419.07,863.61,920.25,136.2,45.022,149.45,139.38,1111.8,1366.4,109.8,8.8715,223.54,15.963,1072.1,9.9949,21.11,76.937,3032.3,10.648,6.6045,278.88,151.13,10.023,696.74,20.548,8.911,9.8687,27.664,226.93,129.57,697.94,27.738,851.0,4.0794,98.718
2012-10-20,882.32,10.448,697.74,419.07,863.61,920.25,136.2,45.022,149.45,139.38,1111.8,1366.4,109.8,8.8715,223.54,15.963,1072.1,9.9949,21.11,76.937,3032.3,10.648,6.6045,278.88,151.13,10.023,696.74,20.548,8.911,9.8687,27.664,226.93,129.57,697.94,27.738,851.0,4.0794,98.718
2012-10-21,882.32,10.448,697.74,419.07,863.61,920.25,136.2,45.022,149.45,139.38,1111.8,1366.4,109.8,8.8715,223.54,15.963,1072.1,9.9949,21.11,76.937,3032.3,10.648,6.6045,278.88,151.13,10.023,696.74,20.548,8.911,9.8687,27.664,226.93,129.57,697.94,27.738,851.0,4.0794,98.718
2012-10-22,878.13,10.448,696.71,419.7,856.22,916.83,136.08,44.603,148.59,139.07,1109.5,1362.5,109.8,8.8715,222.4,15.805,1072.8,9.9802,21.078,76.961,3029.7,10.64,6.5956,278.7,150.32,9.832,695.77,20.548,8.9157,9.7279,27.523,226.93,129.33,696.8,27.675,851.0,4.0735,98.25
2012-10-23,878.77,10.442,696.66,419.89,857.43,918.46,136.06,44.646,148.88,139.35,1111.8,1363.0,109.8,8.86,222.56,15.914,1064.9,9.9822,21.083,77.216,3028.8,10.643,6.5747,279.15,150.24,9.8806,695.46,20.588,8.911,9.7754,27.477,226.93,129.28,696.46,27.697,851.0,4.0773,98.502
2012-10-24,875.51,10.448,694.89,420.06,857.91,912.5,136.21,44.493,148.55,139.47,1104.7,1357.4,109.81,8.8577,222.31,15.84,1065.6,9.9791,21.084,77.059,3026.9,10.638,6.5537,277.79,149.33,9.9129,690.8,20.558,8.9017,9.7961,27.252,226.92,128.58,695.32,27.661,851.0,4.0804,97.765
2012-10-25,881.91,10.448,696.54,419.89,856.35,912.31,136.2,44.212,147.94,139.46,1104.1,1364.7,109.8,8.8554,220.69,15.836,1064.7,9.9861,21.074,77.234,3026.6,10.635,6.5453,278.74,148.3,9.8794,699.86,20.573,8.8924,9.7319,27.114,226.92,127.58,696.57,27.729,851.0,4.0827,97.089
2012-10-26,881.0,10.448,697.0,420.13,855.58,910.5,136.34,44.222,148.04,139.42,1101.5,1371.9,109.8,8.86,220.22,15.89,1060.2,9.9877,21.083,77.689,3027.7,10.631,6.5433,279.93,148.04,9.9316,696.63,20.65,8.8785,9.7081,27.161,226.92,127.27,696.97,27.724,851.0,4.0822,97.445
2012-10-27,881.0,10.448,697.0,420.13,855.58,910.5,136.34,44.222,148.04,139.42,1101.5,1371.9,109.8,8.86,220.22,15.89,1060.2,9.9877,21.083,77.689,3027.7,10.631,6.5433,279.93,148.04,9.9316,696.63,20.65,8.8785,9.7081,27.161,226.92,127.27,696.97,27.724,851.0,4.0822,97.445
2012-10-28,881.0,10.448,697.0,420.13,855.58,910.5,136.34,44.222,148.04,139.42,1101.5,1371.9,109.8,8.86,220.22,15.89,1060.2,9.9877,21.083,77.689,3027.7,10.631,6.5433,279.93,148.04,9.9316,696.63,20.65,8.8785,9.7081,27.161,226.92,127.27,696.97,27.724,851.0,4.0822,97.445
2012-10-29,880.63,10.448,697.0,419.88,851.51,909.43,136.19,44.191,147.67,139.95,1099.5,1368.5,109.8,8.86,219.69,15.89,1068.2,9.9924,21.145,77.614,3026.5,10.631,6.5562,279.2,147.41,9.9627,697.91,20.618,8.8785,9.6486,27.109,226.92,127.07,696.74,27.702,851.0,4.0977,98.458
2012-10-30,880.63,10.448,697.0,419.88,851.51,909.43,136.19,44.191,147.67,139.95,1099.5,1368.5,109.8,8.86,219.69,15.89,1068.2,9.9924,21.145,77.614,3026.5,10.631,6.5562,279.2,147.41,9.9627,697.91,20.618,8.8785,9.6486,27.109,226.92,127.07,696.74,27.702,851.0,4.0977,98.458
2012-10-31,883.7,10.448,697.8,418.76,851.6,912.94,136.37,44.007,147.58,139.33,1102.8,1368.2,109.81,8.8508,218.28,15.755,1068.6,9.9856,21.098,77.991,3025.9,10.631,6.5454,278.97,147.91,9.8307,699.43,20.648,8.8785,9.6841,27.062,226.92,127.71,697.88,27.729,851.0,4.0833,98.231
2012-11-01,882.83,10.448,697.23,418.99,851.17,913.53,136.44,44.102,147.99,139.27,1103.1,1372.6,109.8,8.86,219.04,15.806,1065.3,9.9926,21.116,78.03,3026.6,10.635,6.5361,279.14,148.93,9.8172,699.78,20.706,8.872,9.7313,27.137,226.92,128.31,697.43,27.72,851.0,4.0833,98.313
2012-11-02,883.81,10.497,696.52,418.4,852.39,911.53,136.19,43.803,147.6,139.15,1098.8,1369.9,109.68,8.8358,219.06,15.83,1059.1,9.9695,21.024,77.921,3022.3,10.618,6.5235,278.73,149.29,9.861,703.21,20.671,8.9005,9.6702,27.121,226.66,127.86,696.12,27.66,850.0,4.0787,98.093
2012-11-03,883.81,10.497,696.52,418.4,852.39,911.53,136.19,43.803,147.6,139.15,1098.8,1369.9,109.68,8.8358,219.06,15.83,1059.1,9.9695,21.024,77.921,3022.3,10.618,6.5235,278.73,149.29,9.861,703.21,20.671,8.9005,9.6702,27.121,226.66,127.86,696.12,27.66,850.0,4.0787,98.093
2012-11-04,883.81,10.497,696.52,418.4,852.39,911.53,136.19,43.803,147.6,139.15,1098.8,1369.9,109.68,8.8358,219.06,15.83,1059.1,9.9695,21.024,77.921,3022.3,10.618,6.5235,278.73,149.29,9.861,703.21,20.671,8.9005,9.6702,27.121,226.66,127.86,696.12,27.66,850.0,4.0787,98.093
2012-11-05,879.92,10.423,694.08,418.54,853.93,903.63,136.19,43.203,146.28,138.75,1090.6,1361.7,109.68,8.8404,218.23,15.813,1056.2,9.939,21.043,77.846,3016.0,10.613,6.5234,277.64,148.19,9.8362,701.38,20.594,8.8727,9.611,27.003,226.66,126.93,694.44,27.629,850.0,4.0621,96.918
2012-11-06,881.65,10.41,693.62,417.91,852.9,900.9,136.1,43.124,145.91,138.89,1087.4,1358.2,109.68,8.8358,217.98,15.596,1060.2,9.9245,21.04,77.857,3016.3,10.609,6.5196,277.28,148.1,9.7879,701.75,20.606,8.8358,9.5867,26.911,226.66,126.79,694.16,27.597,850.0,4.0711,97.133
2012-11-07,855.46,10.468,694.64,417.74,855.86,899.95,136.09,43.095,145.83,139.01,1087.0,1357.7,109.67,8.8358,217.88,15.637,1060.1,9.9354,21.107,77.967,3016.9,10.614,6.5087,277.6,148.43,9.7469,701.81,20.629,8.8248,9.5859,26.982,226.66,127.04,694.5,27.642,850.0,4.0778,97.696
2012-11-08,886.25,10.462,694.47,418.04,853.24,899.47,136.13,42.967,145.89,138.98,1084.8,1358.5,109.67,8.8289,218.54,15.707,1062.8,9.9458,21.05,78.175,3016.6,10.61,6.4988,278.05,148.59,9.8029,695.81,20.691,8.8588,9.6027,27.058,226.66,127.16,695.04,27.692,850.0,4.0772,98.461
2012-11-09,883.53,10.462,694.7,417.4,849.58,897.33,136.15,42.64,145.29,139.02,1082.8,1358.0,109.66,8.8243,217.94,15.651,1068.8,9.9579,21.206,77.885,3014.3,10.606,6.4986,277.28,148.09,9.795,691.45,20.669,8.8616,9.5958,26.95,226.65,127.02,693.68,27.701,850.0,4.078,97.968
2012-11-10,883.53,10.462,694.7,417.4,849.58,897.33,136.15,42.64,145.29,139.02,1082.8,1358.0,109.66,8.8243,217.94,15.651,1068.8,9.9579,21.206,77.885,3014.3,10.606,6.4986,277.28,148.09,9.795,691.45,20.669,8.8616,9.5958,26.95,226.65,127.02,693.68,27.701,850.0,4.078,97.968
2012-11-11,883.53,10.462,694.7,417.4,849.58,897.33,136.15,42.64,145.29,139.02,1082.8,1358.0,109.66,8.8243,217.94,15.651,1068.8,9.9579,21.206,77.885,3014.3,10.606,6.4986,277.28,148.09,9.795,691.45,20.669,8.8616,9.5958,26.95,226.65,127.02,693.68,27.701,850.0,4.078,97.968
2012-11-12,883.62,10.42,694.64,415.63,850.09,896.53,136.1,42.572,144.84,138.91,1081.4,1351.5,109.66,8.8358,217.27,15.569,1068.4,9.9494,21.241,78.0,3011.2,10.604,6.4968,277.46,147.94,9.6936,693.2,20.671,8.8542,9.6141,27.016,226.65,125.99,694.73,27.751,850.0,4.077,97.582
2012-11-13,883.62,10.42,694.64,415.63,850.09,896.53,136.1,42.572,144.84,138.91,1081.4,1351.5,109.66,8.8358,217.27,15.569,1068.4,9.9494,21.241,78.0,3011.2,10.604,6.4968,277.46,147.94,9.6936,693.2,20.671,8.8542,9.6141,27.016,226.65,125.99,694.73,27.751,850.0,4.077,97.582
2012-11-14,888.15,10.379,695.44,413.32,848.56,897.67,136.52,42.471,144.7,139.36,1080.1,1349.6,109.67,8.8312,216.14,15.487,1069.1,9.9412,21.234,78.089,3010.6,10.609,6.5134,277.6,147.53,9.6536,693.85,20.674,8.8588,9.6184,26.798,226.66,125.45,695.33,27.705,850.0,4.0767,96.875
2012-11-15,881.09,10.384,695.69,412.75,847.61,899.82,136.7,42.527,145.25,139.51,1083.2,1348.1,109.8,8.8416,216.07,15.526,1060.6,9.9462,21.259,78.298,3015.4,10.624,6.529,277.88,147.78,9.6831,689.74,20.696,9.3568,9.6276,26.838,226.93,125.53,695.89,27.724,851.0,4.0798,96.436
2012-11-16,879.36,10.384,694.72,411.66,850.32,902.73,136.53,42.604,145.54,139.51,1087.1,1349.8,109.78,8.8416,214.64,15.556,1048.5,9.9406,21.33,78.206,3014.4,10.619,6.5463,277.24,147.7,9.7015,689.52,20.63,8.8831,9.662,26.857,226.93,125.57,694.18,27.684,851.0,4.0807,95.361
2012-11-17,879.36,10.384,694.72,411.66,850.32,902.73,136.53,42.604,145.54,139.51,1087.1,1349.8,109.78,8.8416,214.64,15.556,1048.5,9.9406,21.33,78.206,3014.4,10.619,6.5463,277.24,147.7,9.7015,689.52,20.63,8.8831,9.662,26.857,226.93,125.57,694.18,27.684,851.0,4.0807,95.361
2012-11-18,879.36,10.384,694.72,411.66,850.32,902.73,136.53,42.604,145.54,139.51,1087.1,1349.8,109.78,8.8416,214.64,15.556,1048.5,9.9406,21.33,78.206,3014.4,10.619,6.5463,277.24,147.7,9.7015,689.52,20.63,8.8831,9.662,26.857,226.93,125.57,694.18,27.684,851.0,4.0807,95.361
2012-11-19,881.5,10.426,693.53,408.4,850.11,900.82,136.47,42.445,145.38,139.57,1085.3,1352.6,109.78,8.8416,214.8,15.422,1045.1,9.9378,21.318,78.289,3015.6,10.619,6.5487,277.7,147.09,9.6463,691.65,20.62,8.8646,9.6391,26.851,226.93,125.35,693.99,27.702,851.0,4.0738,95.942
2012-11-20,885.95,10.435,695.23,408.54,853.9,903.59,136.5,42.69,145.77,139.6,1088.1,1353.0,109.78,8.837,216.79,15.457,1046.5,9.9345,21.306,78.477,3015.5,10.623,6.5429,278.24,147.53,9.655,696.48,20.67,8.8462,9.6597,26.951,226.93,125.77,695.69,27.738,851.0,4.0821,96.193
2012-11-21,883.56,10.461,694.84,409.14,853.48,904.84,136.54,42.942,146.04,139.48,1090.4,1355.0,109.8,8.8342,217.2,15.443,1038.6,9.9324,21.276,78.6,3015.4,10.628,6.5337,277.92,148.27,9.6551,694.41,20.668,8.8646,9.6612,27.137,226.93,126.07,694.41,27.738,851.0,4.0807,96.094
2012-11-22,883.28,10.461,695.06,407.7,854.46,908.36,136.59,42.866,146.06,139.51,1094.0,1358.9,109.79,8.8319,218.0,15.44,1031.2,9.926,21.28,78.495,3014.4,10.632,6.5315,278.01,148.43,9.6525,694.04,20.721,8.8664,9.6093,27.212,226.93,125.98,694.84,27.72,851.0,4.0817,95.483
2012-11-23,884.87,10.473,695.48,406.21,853.96,910.84,136.78,43.052,146.94,139.83,1097.2,1358.3,109.92,8.8474,219.41,15.431,1034.1,9.9358,21.304,78.428,3018.7,10.647,6.5373,278.43,149.47,9.6705,695.06,20.745,8.8768,9.6777,27.345,227.19,127.21,695.79,27.743,852.0,4.0881,95.155
2012-11-24,884.87,10.473,695.48,406.21,853.96,910.84,136.78,43.052,146.94,139.83,1097.2,1358.3,109.92,8.8474,219.41,15.431,1034.1,9.9358,21.304,78.428,3018.7,10.647,6.5373,278.43,149.47,9.6705,695.06,20.745,8.8768,9.6777,27.345,227.19,127.21,695.79,27.743,852.0,4.0881,95.155
2012-11-25,884.87,10.473,695.48,406.21,853.96,910.84,136.78,43.052,146.94,139.83,1097.2,1358.3,109.92,8.8474,219.41,15.431,1034.1,9.9358,21.304,78.428,3018.7,10.647,6.5373,278.43,149.47,9.6705,695.06,20.745,8.8768,9.6777,27.345,227.19,127.21,695.79,27.743,852.0,4.0881,95.155
2012-11-26,891.07,10.473,697.02,409.25,857.92,917.51,136.79,43.624,148.22,140.72,1104.5,1365.7,109.93,8.8635,220.43,15.365,1031.5,9.9804,21.444,78.536,3017.0,10.653,6.5809,279.16,150.52,9.6327,701.64,20.755,8.8658,9.8389,27.442,227.19,138.57,696.93,27.789,852.0,4.1074,95.972
2012-11-27,893.36,10.473,697.76,409.02,858.52,919.49,136.86,43.628,148.1,139.96,1107.3,1366.7,109.93,8.8912,220.83,15.312,1039.0,9.941,21.382,78.609,3021.9,10.657,6.5588,279.26,150.48,9.6003,701.44,20.781,8.8644,9.8568,27.458,227.19,128.64,697.85,27.775,852.0,4.0983,95.985
2012-11-28,893.36,10.473,697.76,409.02,858.52,919.49,136.86,43.628,148.1,139.96,1107.3,1366.7,109.93,8.8912,220.83,15.312,1039.0,9.941,21.382,78.609,3021.9,10.657,6.5588,279.26,150.48,9.6003,701.44,20.781,8.8644,9.8568,27.458,227.19,128.64,697.85,27.775,852.0,4.0983,95.985
2012-11-29,891.59,10.403,696.9,408.23,858.96,916.18,136.81,43.55,147.63,139.5,1103.1,1364.2,109.93,8.875,220.83,15.32,1038.3,9.922,21.303,78.543,3023.5,10.65,6.5464,279.57,149.68,9.5992,702.36,20.847,8.8244,9.7499,27.412,227.19,127.51,697.1,27.725,852.0,4.0862,96.336
2012-11-30,891.59,10.403,696.9,408.23,858.96,916.18,136.81,43.55,147.63,139.5,1103.1,1364.2,109.93,8.875,220.83,15.32,1038.3,9.922,21.303,78.543,3023.5,10.65,6.5464,279.57,149.68,9.5992,702.36,20.847,8.8244,9.7499,27.412,227.19,127.51,697.1,27.725,852.0,4.0862,96.336
2012-12-01,891.59,10.403,696.9,408.23,858.96,916.18,136.81,43.55,147.63,139.5,1103.1,1364.2,109.93,8.875,220.83,15.32,1038.3,9.922,21.303,78.543,3023.5,10.65,6.5464,279.57,149.68,9.5992,702.36,20.847,8.8244,9.7499,27.412,227.19,127.51,697.1,27.725,852.0,4.0862,96.336
2012-12-02,891.59,10.403,696.9,408.23,858.96,916.18,136.81,43.55,147.63,139.5,1103.1,1364.2,109.93,8.875,220.83,15.32,1038.3,9.922,21.303,78.543,3023.5,10.65,6.5464,279.57,149.68,9.5992,702.36,20.847,8.8244,9.7499,27.412,227.19,127.51,697.1,27.725,852.0,4.0862,96.336
2012-12-03,886.02,10.483,697.53,398.78,857.4,918.6,136.83,43.813,148.29,139.21,1107.4,1365.4,109.93,8.881,223.19,15.701,1034.5,9.9562,21.288,78.601,3024.5,10.643,6.5463,280.26,150.17,9.805,696.59,20.882,8.8217,9.7954,27.57,227.19,127.97,697.79,27.748,852.0,4.0807,95.629
2012-12-04,887.87,10.45,698.96,400.42,856.37,919.79,136.8,43.971,148.9,139.47,1112.1,1370.9,109.93,8.8796,223.11,15.587,1037.2,9.9289,21.277,78.594,3025.8,10.65,6.5686,280.31,150.7,9.7704,699.56,20.831,8.8171,9.8007,27.584,227.19,128.27,698.96,27.816,852.0,4.0842,95.983
2012-12-05,891.96,10.45,699.54,402.29,858.27,919.29,136.85,44.087,149.3,139.37,1116.2,1371.3,109.94,8.875,223.03,15.582,1040.5,9.9148,21.312,78.63,3028.0,10.643,6.6227,279.85,151.42,9.7439,702.19,20.852,8.8199,9.8074,27.588,227.19,128.8,699.54,27.757,852.0,4.09,96.357
2012-12-06,892.82,10.462,699.73,404.1,859.62,920.37,137.02,44.238,149.7,139.47,1113.6,1372.7,110.06,8.8854,224.21,15.672,1034.7,9.9233,21.317,78.806,3032.2,10.659,6.6378,280.27,151.79,9.7724,707.56,20.866,8.8211,9.8099,27.692,227.46,129.3,699.87,27.794,853.0,4.094,97.107
2012-12-07,893.57,10.499,698.24,409.19,860.23,914.75,136.96,44.118,149.04,139.26,1106.0,1368.9,110.06,8.8762,223.72,15.755,1033.8,9.9227,21.298,78.73,3031.6,10.652,6.6257,279.35,151.45,9.8092,709.39,19.846,8.8284,9.7436,27.638,227.46,128.98,698.66,27.821,853.0,4.0941,97.574
2012-12-08,893.57,10.499,698.24,409.19,860.23,914.75,136.96,44.118,149.04,139.26,1106.0,1368.9,110.06,8.8762,223.72,15.755,1033.8,9.9227,21.298,78.73,3031.6,10.652,6.6257,279.35,151.45,9.8092,709.39,19.846,8.8284,9.7436,27.638,227.46,128.98,698.66,27.821,853.0,4.0941,97.574
2012-12-09,893.57,10.499,698.24,409.19,860.23,914.75,136.96,44.118,149.04,139.26,1106.0,1368.9,110.06,8.8762,223.72,15.755,1033.8,9.9227,21.298,78.73,3031.6,10.652,6.6257,279.35,151.45,9.8092,709.39,19.846,8.8284,9.7436,27.638,227.46,128.98,698.66,27.821,853.0,4.0941,97.574
2012-12-10,894.08,10.528,698.58,411.13,864.1,911.91,136.92,43.764,147.68,139.11,1101.0,1367.8,110.06,8.8669,222.65,15.726,1032.7,9.9117,21.34,79.029,3030.7,10.649,6.6346,279.26,150.33,9.7851,709.36,20.825,8.812,9.7021,27.562,227.45,127.69,698.66,27.839,853.0,4.0924,98.565
2012-12-11,893.33,10.511,698.06,410.55,864.28,914.01,136.92,43.676,147.7,138.87,1103.8,1370.8,110.06,8.8577,222.54,15.653,1034.9,9.9185,21.333,79.154,3029.3,10.649,6.6276,278.62,150.14,9.7792,711.25,20.841,8.7938,9.6745,27.676,227.45,127.52,698.15,27.839,853.0,4.0926,98.307
2012-12-12,898.37,10.511,698.81,410.6,864.98,914.89,136.56,43.78,148.3,138.74,1109.1,1374.1,110.06,8.8531,223.75,15.719,1032.4,9.9213,21.402,79.349,3028.0,10.649,6.6211,279.03,150.68,9.8064,715.66,20.833,8.7793,9.7082,27.76,227.45,127.89,698.95,27.858,853.0,4.0964,98.357
2012-12-13,900.75,10.524,699.74,410.9,867.49,921.9,136.61,44.063,149.15,138.7,1116.3,1378.1,110.19,8.8635,225.41,15.736,1023.9,9.927,21.35,79.668,3032.6,10.668,6.6322,280.05,151.48,9.8411,719.86,20.819,8.7815,9.7726,27.863,227.72,128.59,699.68,27.872,854.0,4.0981,98.617
